"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 11, 2004","1,445.43","1,449.19","1,452.67","1,445.34","5.59M","-0.26%"
"Oct 08, 2004","1,449.19","1,444.70","1,452.23","1,444.70","12.28M","0.31%"
"Oct 07, 2004","1,444.78","1,448.47","1,449.61","1,370.43","8.30M","-0.25%"
"Oct 06, 2004","1,448.47","1,448.49","1,454.33","1,370.43","5.21M","-0.00%"
"Oct 05, 2004","1,448.49","1,451.23","1,457.80","1,370.43","6.73M","-0.19%"
"Oct 04, 2004","1,451.23","1,449.40","1,456.38","1,448.90","6.01M","0.13%"
"Oct 01, 2004","1,449.40","1,450.82","1,456.67","1,449.95","7.49M","-0.10%"
"Sep 30, 2004","1,450.82","1,443.04","1,454.88","1,370.43","20.45M","0.54%"
"Sep 29, 2004","1,443.04","1,449.59","1,454.84","1,370.43","8.39M","-0.45%"
"Sep 27, 2004","1,449.59","1,453.41","1,457.86","1,449.59","8.54M","-0.26%"
"Sep 24, 2004","1,453.41","1,443.65","1,456.59","1,370.43","11.57M","0.68%"
"Sep 23, 2004","1,443.65","1,457.29","1,460.68","1,370.43","12.13M","-0.94%"
"Sep 22, 2004","1,457.29","1,449.50","1,462.20","1,370.43","26.89M","0.54%"
"Sep 21, 2004","1,449.50","1,443.26","1,458.68","1,370.43","23.22M","0.43%"
"Sep 20, 2004","1,443.26","1,441.70","1,448.79","1,370.43","13.55M","0.11%"
"Sep 17, 2004","1,441.70","1,438.30","1,448.06","1,370.43","12.69M","0.24%"
"Sep 16, 2004","1,438.29","1,432.63","1,441.60","1,370.43","14.54M","0.40%"
"Sep 15, 2004","1,432.63","1,430.25","1,443.05","1,370.43","18.32M","0.17%"
"Sep 14, 2004","1,430.25","1,430.25","1,434.06","1,419.23","16.30M","0.79%"
"Sep 13, 2004","1,419.10","1,413.37","1,422.45","1,413.37","11.35M","0.41%"
"Sep 10, 2004","1,413.37","1,405.03","1,420.46","1,370.43","10.18M","0.59%"
"Sep 09, 2004","1,405.03","1,405.03","1,409.46","1,370.43","9.24M","0.00%"
"Sep 08, 2004","1,405.03","1,415.06","1,417.50","1,370.43","5.33M","-0.71%"
"Sep 07, 2004","1,415.06","1,425.54","1,425.73","1,370.43","7.15M","-0.74%"
"Sep 06, 2004","1,425.54","1,412.63","1,430.97","1,370.43","20.18M","0.91%"
"Sep 03, 2004","1,412.63","1,388.40","1,418.47","1,370.43","22.70M","1.75%"
"Sep 02, 2004","1,388.40","1,392.81","1,398.50","1,388.51","4.09M","-0.32%"
"Sep 01, 2004","1,392.81","1,370.43","1,397.39","1,370.43","6.78M","1.63%"
"Aug 31, 2004","1,370.43","1,375.17","1,378.82","1,370.43","8.47M","-0.34%"
"Aug 30, 2004","1,375.17","1,383.96","1,390.59","1,375.17","3.44M","-0.64%"
"Aug 27, 2004","1,383.96","1,371.10","1,384.75","1,368.13","21.00M","0.94%"
"Aug 26, 2004","1,371.10","1,388.61","1,390.13","1,371.10","6.18M","-1.26%"
"Aug 25, 2004","1,388.61","1,388.61","1,405.72","1,378.27","6.62M","-0.70%"
"Aug 24, 2004","1,398.43","1,389.95","1,402.89","1,378.27","15.62M","0.61%"
"Aug 23, 2004","1,389.95","1,378.27","1,394.41","1,378.27","14.06M","0.85%"
"Aug 20, 2004","1,378.27","1,386.77","1,389.18","1,375.29","9.32M","-0.61%"
"Aug 19, 2004","1,386.77","1,406.93","1,411.54","1,386.77","11.72M","-1.43%"
"Aug 18, 2004","1,406.93","1,422.60","1,426.16","1,406.93","10.39M","-1.10%"
"Aug 17, 2004","1,422.62","1,421.07","1,428.72","1,391.42","7.31M","0.11%"
"Aug 16, 2004","1,421.07","1,441.89","1,442.11","1,391.42","10.16M","-1.44%"
"Aug 13, 2004","1,441.89","1,440.27","1,445.36","1,391.42","10.49M","0.11%"
"Aug 12, 2004","1,440.27","1,443.31","1,452.79","1,391.42","11.53M","-0.21%"
"Aug 11, 2004","1,443.31","1,440.06","1,448.34","1,391.42","11.71M","0.23%"
"Aug 10, 2004","1,440.06","1,451.84","1,452.49","1,391.42","3.73M","-0.81%"
"Aug 09, 2004","1,451.84","1,456.42","1,465.13","1,391.42","16.46M","-0.31%"
"Aug 06, 2004","1,456.42","1,454.42","1,460.62","1,454.37","18.03M","0.14%"
"Aug 05, 2004","1,454.42","1,460.30","1,469.05","1,438.95","23.34M","-0.40%"
"Aug 04, 2004","1,460.31","1,475.50","1,484.75","1,391.42","57.01M","-1.03%"
"Aug 03, 2004","1,475.50","1,461.42","1,478.67","1,391.42","75.20M","0.96%"
"Aug 02, 2004","1,461.42","1,454.36","1,467.62","1,391.42","62.83M","0.49%"
"Jul 30, 2004","1,454.36","1,434.67","1,456.22","1,391.42","43.40M","1.37%"
"Jul 29, 2004","1,434.67","1,444.63","1,449.99","1,391.42","35.55M","-0.69%"
"Jul 28, 2004","1,444.63","1,442.55","1,450.19","1,391.42","36.66M","0.14%"
"Jul 27, 2004","1,442.55","1,439.41","1,446.77","1,391.42","31.61M","0.22%"
"Jul 26, 2004","1,439.41","1,440.65","1,453.04","1,391.42","36.34M","-0.09%"
"Jul 23, 2004","1,440.65","1,418.59","1,446.53","1,391.42","21.24M","1.56%"
"Jul 22, 2004","1,418.59","1,409.82","1,424.06","1,391.42","13.76M","0.62%"
"Jul 21, 2004","1,409.82","1,396.03","1,412.28","1,391.42","21.95M","0.99%"
"Jul 20, 2004","1,396.03","1,391.42","1,398.15","1,391.42","14.38M","0.33%"
"Jul 19, 2004","1,391.42","1,396.61","1,404.85","1,391.42","17.83M","-0.37%"
"Jul 16, 2004","1,396.61","1,406.12","1,410.12","1,396.61","16.58M","-0.68%"
"Jul 15, 2004","1,406.12","1,402.76","1,414.22","1,402.76","21.21M","0.24%"
"Jul 14, 2004","1,402.76","1,390.06","1,411.83","1,390.06","33.36M","0.91%"
"Jul 13, 2004","1,390.06","1,379.29","1,398.29","1,375.28","21.42M","0.78%"
"Jul 12, 2004","1,379.29","1,368.71","1,383.11","1,368.71","10.67M","0.77%"
"Jul 09, 2004","1,368.71","1,358.83","1,374.45","1,358.80","30.46M","0.73%"
"Jul 08, 2004","1,358.83","1,339.49","1,363.30","1,336.55","22.42M","1.44%"
"Jul 07, 2004","1,339.49","1,360.19","1,370.06","1,327.81","18.22M","-1.52%"
"Jul 06, 2004","1,360.19","1,373.30","1,377.68","1,358.29","8.18M","-0.96%"
"Jul 05, 2004","1,373.37","1,366.30","1,373.37","1,335.48","11.53M","0.52%"
"Jul 01, 2004","1,366.30","1,358.47","1,366.30","1,335.48","22.03M","0.58%"
"Jun 30, 2004","1,358.47","1,339.44","1,360.57","1,339.44","24.41M","1.42%"
"Jun 29, 2004","1,339.44","1,335.45","1,342.41","1,335.45","20.12M","0.30%"
"Jun 28, 2004","1,335.45","1,337.06","1,339.51","1,332.31","9.59M","-0.12%"
"Jun 25, 2004","1,337.06","1,330.90","1,339.18","1,330.63","7.85M","0.46%"
"Jun 24, 2004","1,330.90","1,326.48","1,333.69","1,324.22","10.01M","0.33%"
"Jun 23, 2004","1,326.48","1,325.94","1,329.27","1,322.92","13.21M","0.04%"
"Jun 22, 2004","1,325.94","1,322.99","1,328.91","1,322.99","15.07M","0.22%"
"Jun 21, 2004","1,322.99","1,312.97","1,326.86","1,312.97","14.12M","0.76%"
"Jun 18, 2004","1,312.97","1,307.43","1,317.52","1,307.43","10.56M","0.42%"
"Jun 17, 2004","1,307.43","1,303.81","1,312.19","1,303.50","8.69M","0.28%"
"Jun 16, 2004","1,303.81","1,304.33","1,308.93","1,301.66","15.01M","-0.04%"
"Jun 15, 2004","1,304.33","1,300.27","1,306.73","1,299.27","8.43M","0.31%"
"Jun 14, 2004","1,300.27","1,298.07","1,303.69","1,294.34","7.94M","0.17%"
"Jun 11, 2004","1,298.07","1,282.47","1,300.84","1,281.89","14.85M","1.22%"
"Jun 10, 2004","1,282.47","1,287.23","1,287.58","1,280.50","22.95M","-0.37%"
"Jun 09, 2004","1,287.23","1,291.37","1,295.49","1,286.79","24.34M","-0.32%"
"Jun 08, 2004","1,291.37","1,298.88","1,300.98","1,290.41","17.70M","-0.58%"
"Jun 07, 2004","1,298.88","1,296.55","1,305.83","1,296.55","6.86M","0.18%"
"Jun 04, 2004","1,296.55","1,309.91","1,312.56","1,294.44","6.40M","-1.02%"
"Jun 03, 2004","1,309.91","1,321.25","1,323.70","1,309.36","6.78M","-0.86%"
"Jun 01, 2004","1,321.25","1,319.25","1,328.36","1,319.25","5.75M","0.15%"
"May 31, 2004","1,319.25","1,316.82","1,324.35","1,316.82","4.84M","0.18%"
"May 28, 2004","1,316.82","1,314.80","1,325.08","1,314.80","9.00M","0.15%"
"May 27, 2004","1,314.80","1,317.20","1,321.46","1,314.80","9.86M","-0.18%"
"May 26, 2004","1,317.20","1,318.08","1,321.46","1,315.74","16.92M","-0.07%"
"May 25, 2004","1,318.08","1,330.98","1,335.69","1,315.68","6.10M","-0.97%"
"May 24, 2004","1,330.98","1,321.68","1,335.09","1,320.49","9.22M","0.70%"
"May 21, 2004","1,321.68","1,303.29","1,330.69","1,303.29","12.75M","1.41%"
"May 20, 2004","1,303.29","1,294.20","1,304.93","1,294.20","16.67M","0.70%"
"May 19, 2004","1,294.25","1,279.91","1,296.51","1,279.91","12.49M","1.12%"
"May 18, 2004","1,279.91","1,306.43","1,306.52","1,277.66","13.27M","-2.03%"
"May 17, 2004","1,306.43","1,321.19","1,327.74","1,306.56","29.66M","-1.12%"
"May 14, 2004","1,321.19","1,283.96","1,324.20","1,284.41","20.22M","2.90%"
"May 13, 2004","1,283.96","1,283.96","1,289.22","1,256.68","22.12M","2.17%"
"May 12, 2004","1,256.65","1,245.68","1,258.64","1,245.07","20.75M","0.88%"
"May 11, 2004","1,245.68","1,233.89","1,247.70","1,233.89","9.54M","0.96%"
"May 10, 2004","1,233.89","1,226.98","1,235.68","1,226.82","5.77M","0.56%"
"May 06, 2004","1,226.98","1,221.10","1,228.39","1,221.10","7.57M","0.47%"
"May 03, 2004","1,221.19","1,212.34","1,222.29","1,210.49","2.55M","0.73%"
"Apr 29, 2004","1,212.34","1,203.39","1,215.23","1,203.39","2.95M","0.74%"
"Apr 28, 2004","1,203.39","1,217.05","1,219.20","1,201.00","6.18M","-1.12%"
"Apr 27, 2004","1,217.05","1,221.85","1,222.05","1,217.05","3.26M","-0.39%"
"Apr 26, 2004","1,221.85","1,212.68","1,231.25","1,212.28","14.77M","0.76%"
"Apr 23, 2004","1,212.68","1,209.60","1,216.28","1,209.60","25.64M","0.25%"
"Apr 22, 2004","1,209.60","1,212.22","1,213.87","1,208.04","4.44M","-0.22%"
"Apr 21, 2004","1,212.23","1,201.52","1,215.89","1,201.52","3.30M","0.89%"
"Apr 20, 2004","1,201.52","1,208.86","1,208.86","1,200.69","4.39M","-0.61%"
"Apr 19, 2004","1,208.86","1,218.63","1,219.80","1,205.48","2.76M","-0.80%"
"Apr 16, 2004","1,218.64","1,219.87","1,222.56","1,218.63","2.62M","-0.10%"
"Apr 15, 2004","1,219.87","1,220.31","1,224.42","1,219.59","2.73M","-0.04%"
"Apr 14, 2004","1,220.31","1,213.49","1,223.76","1,212.32","2.12M","0.56%"
"Apr 08, 2004","1,213.49","1,196.47","1,220.34","1,196.47","10.93M","1.42%"
"Apr 07, 2004","1,196.47","1,188.98","1,203.03","1,179.29","6.14M","0.63%"
"Apr 06, 2004","1,188.99","1,313.45","1,310.53","1,178.58","10.66M","-9.48%"
"Apr 02, 2004","1,313.46","1,292.28","1,320.26","1,292.28","15.75M","1.64%"
"Apr 01, 2004","1,292.28","1,284.22","1,296.58","1,284.22","11.59M","0.63%"
"Mar 31, 2004","1,284.22","1,284.93","1,291.24","1,276.06","12.17M","-0.06%"
"Mar 30, 2004","1,284.93","1,314.00","1,325.30","1,275.49","7.54M","-2.21%"
"Mar 29, 2004","1,314.01","1,320.12","1,322.59","1,313.89","4.53M","-0.46%"
"Mar 26, 2004","1,320.13","1,343.60","1,353.16","1,320.14","5.14M","-1.75%"
"Mar 25, 2004","1,343.60","1,408.51","1,411.44","1,342.80","3.37M","-4.61%"
"Mar 24, 2004","1,408.52","1,338.79","1,410.36","1,338.79","2.76M","5.21%"
"Mar 23, 2004","1,338.79","1,248.50","1,354.64","1,248.49","2.54M","7.23%"
"Mar 22, 2004","1,248.50","1,216.20","1,255.40","1,215.83","3.10M","2.66%"
"Mar 19, 2004","1,216.20","1,195.74","1,220.66","1,187.92","4.40M","1.71%"
"Mar 18, 2004","1,195.74","1,201.39","1,205.33","1,195.74","11.10M","-0.47%"
"Mar 17, 2004","1,201.40","1,204.89","1,208.12","1,201.39","2.82M","-0.29%"
"Mar 16, 2004","1,204.89","1,216.20","1,223.75","1,204.72","2.93M","-0.93%"
"Mar 15, 2004","1,216.20","1,224.50","1,227.17","1,215.70","3.70M","-0.68%"
"Mar 12, 2004","1,224.50","1,228.01","1,232.14","1,224.50","3.15M","-0.29%"
"Mar 11, 2004","1,228.01","1,240.67","1,244.90","1,227.60","3.25M","-1.02%"
"Mar 10, 2004","1,240.68","1,231.85","1,243.70","1,231.73","3.06M","0.72%"
"Mar 09, 2004","1,231.86","1,218.66","1,235.54","1,218.60","4.93M","1.08%"
"Mar 08, 2004","1,218.67","1,237.31","1,237.51","1,216.36","4.14M","-1.51%"
"Mar 05, 2004","1,237.32","1,211.98","1,242.52","1,200.79","5.20M","2.09%"
"Mar 04, 2004","1,211.99","1,223.86","1,226.32","1,211.99","7.40M","-0.97%"
"Mar 03, 2004","1,223.86","1,227.76","1,230.14","1,220.86","5.20M","-0.32%"
"Mar 02, 2004","1,227.77","1,223.31","1,228.08","1,219.36","2.49M","0.36%"
"Mar 01, 2004","1,223.32","1,224.92","1,230.87","1,222.52","5.04M","-0.13%"
"Feb 27, 2004","1,224.92","1,213.46","1,226.91","1,213.45","10.24M","0.94%"
"Feb 26, 2004","1,213.46","1,199.57","1,214.81","1,199.57","4.97M","1.16%"
"Feb 25, 2004","1,199.58","1,198.94","1,203.31","1,190.38","5.47M","0.05%"
"Feb 24, 2004","1,198.95","1,185.84","1,203.00","1,185.84","6.45M","1.11%"
"Feb 23, 2004","1,185.84","1,154.30","1,187.10","1,154.30","5.51M","2.73%"
"Feb 20, 2004","1,154.31","1,142.55","1,156.69","1,141.46","7.95M","1.03%"
"Feb 19, 2004","1,142.56","1,126.81","1,144.54","1,126.33","3.85M","1.40%"
"Feb 17, 2004","1,126.81","1,118.47","1,129.16","1,117.38","3.21M","0.80%"
"Feb 16, 2004","1,117.82","1,118.47","1,120.50","1,104.94","4.97M","-0.06%"
"Feb 13, 2004","1,118.47","1,088.15","1,125.37","1,088.15","9.38M","2.79%"
"Feb 12, 2004","1,088.16","1,088.16","1,088.16","1,088.16","8.93M","2.73%"
"Feb 11, 2004","1,059.26","1,059.26","1,059.26","1,059.26","4.72M","4.19%"
"Feb 10, 2004","1,016.66","1,016.66","1,016.66","1,016.66","8.08M","-3.94%"
"Feb 09, 2004","1,058.33","1,058.33","1,058.33","1,058.33","8.96M","-10.54%"
"Feb 06, 2004","1,183.00","1,162.70","1,186.50","1,162.70","5.74M","1.75%"
"Feb 03, 2004","1,162.71","1,211.11","1,211.11","1,162.70","6.59M","-4.00%"
"Jan 30, 2004","1,211.11","1,197.33","1,212.08","1,197.14","3.44M","1.15%"
"Jan 29, 2004","1,197.34","1,225.06","1,231.72","1,197.39","3.40M","-2.26%"
"Jan 28, 2004","1,225.07","1,234.31","1,238.16","1,220.04","6.38M","-0.75%"
"Jan 27, 2004","1,234.31","1,634.83","1,650.01","1,634.75","9.69M","4.52%"
"Jan 26, 2004","1,180.95","1,116.84","1,187.85","1,116.84","14.59M","5.74%"
"Jan 23, 2004","1,116.84","1,123.40","1,132.58","1,116.35","5.01M","-0.58%"
"Jan 22, 2004","1,123.40","1,116.46","1,133.99","1,116.46","6.07M","0.62%"
"Jan 21, 2004","1,116.47","1,094.72","1,121.71","1,094.62","3.86M","1.99%"
"Jan 20, 2004","1,094.70","1,083.67","1,100.50","1,075.17","5.15M","1.02%"
"Jan 19, 2004","1,083.70","1,140.89","1,140.89","1,073.38","8.55M","-5.01%"
"Jan 16, 2004","1,140.90","1,178.44","1,178.44","1,138.54","5.64M","-3.18%"
"Jan 14, 2004","1,178.40","1,173.21","1,183.21","1,170.93","5.50M","0.44%"
"Jan 13, 2004","1,173.20","1,161.42","1,178.85","1,161.25","6.97M","1.02%"
"Jan 12, 2004","1,161.40","1,164.85","1,165.26","1,148.41","3.49M","-0.30%"
"Jan 09, 2004","1,164.90","1,155.14","1,168.03","1,150.81","10.61M","0.85%"
"Jan 08, 2004","1,155.10","1,134.27","1,167.48","1,110.23","10.00M","1.83%"
"Jan 06, 2004","1,134.30","1,115.13","1,139.56","1,115.13","9.83M","1.72%"
"Jan 05, 2004","1,115.10","1,073.68","1,121.60","1,073.68","5.97M","3.86%"
"Jan 02, 2004","1,073.70","1,062.11","1,077.83","1,062.10","1.66M","1.09%"
"Dec 31, 2003","1,062.10","1,068.11","1,069.38","1,061.18","1.01M","-0.56%"
"Dec 30, 2003","1,068.10","1,076.23","1,082.26","1,068.11","31.76M","-0.75%"
"Dec 29, 2003","1,076.20","1,094.15","1,096.24","1,075.64","1.05M","-1.65%"
"Dec 26, 2003","1,094.20","1,083.84","1,123.41","1,083.84","2.48M","0.96%"
"Dec 24, 2003","1,083.80","1,082.20","1,087.38","1,078.36","1.15M","0.50%"
"Dec 23, 2003","1,078.40","1,050.77","1,081.59","1,050.77","3.62M","2.63%"
"Dec 22, 2003","1,050.80","1,052.21","1,053.79","1,040.54","1.62M","-0.13%"
"Dec 19, 2003","1,052.20","1,030.48","1,057.60","1,024.86","4.31M","2.11%"
"Dec 18, 2003","1,030.50","1,040.34","1,046.95","1,028.64","24.59M","-0.94%"
"Dec 17, 2003","1,040.30","1,076.11","1,084.82","1,037.66","5.35M","-3.33%"
"Dec 16, 2003","1,076.10","1,106.01","1,108.40","1,072.71","6.49M","-2.70%"
"Dec 15, 2003","1,106.00","1,125.86","1,127.68","1,103.54","2.83M","-1.77%"
"Dec 12, 2003","1,125.90","1,120.01","1,130.42","1,114.09","2.96M","0.53%"
"Dec 11, 2003","1,120.00","1,150.39","1,150.40","1,119.35","4.89M","-2.64%"
"Dec 10, 2003","1,150.40","1,151.88","1,153.01","1,148.05","4.02M","-0.13%"
"Dec 09, 2003","1,151.90","1,142.93","1,152.04","1,142.93","2.25M","0.79%"
"Dec 05, 2003","1,142.90","1,111.54","1,149.69","1,111.54","5.18M","2.83%"
"Dec 04, 2003","1,111.50","1,138.93","1,139.68","1,101.51","6.39M","-2.41%"
"Dec 03, 2003","1,138.90","1,166.61","1,170.32","1,137.28","3.87M","-2.37%"
"Dec 02, 2003","1,166.60","1,172.52","1,181.40","1,164.03","3.53M","-0.50%"
"Dec 01, 2003","1,172.50","1,206.33","1,207.21","1,168.18","7.56M","-2.80%"
"Nov 28, 2003","1,206.30","1,192.34","1,214.02","1,192.34","4.33M","1.17%"
"Nov 27, 2003","1,192.30","1,184.20","1,207.24","1,184.20","3.43M","0.68%"
"Nov 25, 2003","1,184.20","1,213.04","1,213.04","1,180.39","5.63M","-2.37%"
"Nov 24, 2003","1,213.00","1,241.29","1,241.74","1,219.21","3.37M","-2.28%"
"Nov 21, 2003","1,241.30","1,234.71","1,250.58","1,234.66","4.24M","0.53%"
"Nov 20, 2003","1,234.70","1,257.31","1,260.65","1,227.73","7.24M","-1.80%"
"Nov 19, 2003","1,257.30","1,186.71","1,262.12","1,186.71","15.96M","5.95%"
"Nov 18, 2003","1,186.70","1,209.39","1,225.61","1,180.65","12.26M","-1.88%"
"Nov 17, 2003","1,209.40","1,169.88","1,213.74","1,169.66","7.12M","3.38%"
"Nov 14, 2003","1,169.90","1,255.55","1,255.95","1,163.39","19.69M","-6.83%"
"Nov 13, 2003","1,255.60","1,221.09","1,261.28","1,221.09","15.04M","2.83%"
"Nov 12, 2003","1,221.10","1,184.71","1,228.88","1,184.71","10.02M","3.07%"
"Nov 11, 2003","1,184.70","1,217.36","1,218.23","1,178.78","17.74M","-2.69%"
"Nov 10, 2003","1,217.40","1,298.49","1,299.18","1,215.32","13.58M","-6.25%"
"Nov 07, 2003","1,298.50","1,156.13","1,302.09","1,156.13","34.10M","12.32%"
"Nov 06, 2003","1,156.10","1,161.38","1,193.14","1,135.15","19.39M","-0.46%"
"Nov 05, 2003","1,161.40","1,334.53","1,334.53","1,127.98","1.16K","-12.97%"
"Nov 04, 2003","1,334.50","1,405.09","1,407.14","1,326.87","27.85M","-5.02%"
"Nov 03, 2003","1,405.10","1,416.37","1,416.37","1,398.39","433.33M","-0.80%"
"Oct 31, 2003","1,416.40","1,417.11","1,425.50","1,413.17","506.07M","-0.05%"
"Oct 30, 2003","1,417.10","1,405.65","1,423.96","1,401.98","13.39M","0.81%"
"Oct 29, 2003","1,405.70","1,417.52","1,422.22","1,402.94","9.31M","-0.83%"
"Oct 28, 2003","1,417.50","1,421.35","1,428.69","1,415.72","16.35M","-0.27%"
"Oct 27, 2003","1,421.40","1,423.51","1,438.31","1,418.56","648.89M","-0.15%"
"Oct 23, 2003","1,423.50","1,392.58","1,430.47","1,392.58","57.52M","2.22%"
"Oct 22, 2003","1,392.60","1,392.41","1,399.17","1,387.24","16.38M","0.01%"
"Oct 21, 2003","1,392.40","1,388.20","1,396.15","1,385.64","24.96M","0.30%"
"Oct 20, 2003","1,388.20","1,390.03","1,406.06","1,385.88","45.06M","-0.13%"
"Oct 17, 2003","1,390.00","1,386.81","1,410.30","1,386.21","20.55M","0.23%"
"Oct 16, 2003","1,386.80","1,370.70","1,392.85","1,369.91","23.35M","1.17%"
"Oct 15, 2003","1,370.70","1,355.45","1,383.39","1,355.45","15.90M","1.12%"
"Oct 14, 2003","1,355.50","1,343.92","1,357.41","1,338.71","13.89M","0.86%"
"Oct 13, 2003","1,343.90","1,357.78","1,363.59","1,339.24","13.53M","-1.02%"
"Oct 10, 2003","1,357.80","1,353.21","1,361.81","1,346.88","13.77M","0.34%"
"Oct 08, 2003","1,353.20","1,353.09","1,363.21","1,351.54","22.65M","0.01%"
"Oct 07, 2003","1,353.10","1,354.83","1,371.09","1,347.90","32.81M","-0.13%"
"Oct 06, 2003","1,354.80","1,326.44","1,358.97","1,326.44","38.50M","2.14%"
"Oct 03, 2003","1,326.40","1,300.36","1,332.15","1,300.36","36.35M","2.00%"
"Oct 02, 2003","1,300.40","1,297.17","1,308.79","1,291.58","25.26M","0.25%"
"Oct 01, 2003","1,297.20","1,292.41","1,304.83","1,292.41","24.64M","0.37%"
"Sep 30, 2003","1,292.40","1,291.93","1,303.93","1,275.75","11.29M","0.04%"
"Sep 29, 2003","1,291.90","1,275.75","1,294.64","1,275.75","13.88M","1.26%"
"Sep 26, 2003","1,275.80","1,274.15","1,283.29","1,262.48","-","0.13%"
"Sep 25, 2003","1,274.20","1,281.38","1,295.79","1,270.92","-","-0.56%"
"Sep 24, 2003","1,281.40","1,254.43","1,285.42","1,254.43","-","2.15%"
"Sep 23, 2003","1,254.40","1,252.01","1,264.10","1,244.43","-","0.19%"
"Sep 22, 2003","1,252.00","1,212.52","1,264.44","1,212.52","-","3.26%"
"Sep 19, 2003","1,212.50","1,167.66","1,216.33","1,167.63","-","3.84%"
"Sep 18, 2003","1,167.70","1,161.20","1,173.27","1,161.18","-","0.56%"
"Sep 17, 2003","1,161.20","1,143.06","1,166.98","1,143.06","-","1.58%"
"Sep 16, 2003","1,143.10","1,140.43","1,146.20","1,135.81","-","0.24%"
"Sep 15, 2003","1,140.40","1,142.35","1,145.32","1,139.58","-","-0.17%"
"Sep 12, 2003","1,142.30","1,140.12","1,148.24","1,140.12","-","0.19%"
"Sep 11, 2003","1,140.10","1,127.59","1,141.21","1,127.07","-","1.11%"
"Sep 09, 2003","1,127.60","1,119.55","1,130.77","1,119.55","-","0.71%"
"Sep 08, 2003","1,119.60","1,116.57","1,122.70","1,116.57","-","0.27%"
"Sep 05, 2003","1,116.60","1,117.85","1,128.28","1,114.58","-","-0.12%"
"Sep 04, 2003","1,117.90","1,111.39","1,122.16","1,111.39","-","0.58%"
"Sep 03, 2003","1,111.40","1,100.15","1,122.74","1,100.12","-","1.02%"
"Sep 02, 2003","1,100.20","1,091.86","1,101.20","1,091.75","-","0.76%"
"Sep 01, 2003","1,091.90","1,082.57","1,094.66","1,082.45","-","0.86%"
"Aug 29, 2003","1,082.60","1,081.09","1,087.05","1,080.53","-","0.14%"
"Aug 28, 2003","1,081.10","1,077.63","1,082.83","1,076.83","-","0.32%"
"Aug 27, 2003","1,077.60","1,080.79","1,082.38","1,076.06","-","-0.30%"
"Aug 26, 2003","1,080.80","1,085.69","1,085.90","1,079.48","-","-0.45%"
"Aug 25, 2003","1,085.70","1,088.05","1,088.94","1,083.63","-","-0.22%"
"Aug 22, 2003","1,088.10","1,091.37","1,093.65","1,087.12","-","-0.30%"
"Aug 21, 2003","1,091.40","1,085.80","1,093.30","1,085.80","-","0.52%"
"Aug 20, 2003","1,085.80","1,090.07","1,090.07","1,080.14","-","0.02%"
"Aug 19, 2003","1,085.60","1,090.06","1,090.99","1,082.41","-","-0.41%"
"Aug 18, 2003","1,090.10","1,080.84","1,092.00","1,080.84","-","0.86%"
"Aug 15, 2003","1,080.80","1,071.89","1,082.08","1,071.89","-","0.83%"
"Aug 14, 2003","1,071.90","1,064.67","1,075.25","1,064.67","-","0.68%"
"Aug 13, 2003","1,064.70","1,053.23","1,066.18","1,053.18","-","1.09%"
"Aug 12, 2003","1,053.20","1,052.05","1,054.77","1,048.91","-","0.10%"
"Aug 08, 2003","1,052.10","1,038.94","1,053.46","1,038.94","-","1.27%"
"Aug 07, 2003","1,038.90","1,034.52","1,040.75","1,034.50","-","0.43%"
"Aug 06, 2003","1,034.50","1,041.30","1,042.26","1,034.04","-","-0.65%"
"Aug 05, 2003","1,041.30","1,046.09","1,046.29","1,040.96","-","-0.46%"
"Aug 04, 2003","1,046.10","1,050.10","1,050.23","1,044.03","-","-0.38%"
"Aug 01, 2003","1,050.10","1,045.80","1,050.83","1,041.41","-","0.41%"
"Jul 31, 2003","1,045.80","1,051.12","1,051.12","1,045.32","-","-0.50%"
"Jul 30, 2003","1,051.10","1,048.33","1,053.00","1,048.33","-","0.27%"
"Jul 29, 2003","1,048.30","1,042.76","1,050.54","1,041.25","-","0.53%"
"Jul 28, 2003","1,042.80","1,039.50","1,047.77","1,038.14","-","0.32%"
"Jul 25, 2003","1,039.50","1,026.43","1,039.50","1,026.43","-","1.28%"
"Jul 24, 2003","1,026.40","1,024.49","1,026.79","1,022.48","-","0.19%"
"Jul 23, 2003","1,024.50","1,029.52","1,031.25","1,022.00","-","-0.49%"
